WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
13963,20170120,1653,12,SCT250, ,10, , , ,66, ,18.9, ,58, ,14.2, ,51, ,10.6, ,59, ,10, ,200, , , ,29.36, , , , , ,29.63, ,AA, , , ,29.63, 
13963,20170120,1753,12,FEW250, ,10, , , ,59, ,15, ,54, ,12, ,49, ,9.4, ,70, ,7, ,180, , , ,29.37, , , , , ,29.64, ,AA, , , ,29.64, 
13963,20170120,1853,12,FEW250, ,10, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10, ,80, ,6, ,150, , , ,29.38, , , , , ,29.66, ,AA, , , ,29.65, 
13963,20170120,1953,12,SCT250, ,10, , , ,53, ,11.7, ,51, ,10.5, ,49, ,9.4, ,86, ,0, ,0, , , ,29.39, , , , , ,29.66, ,AA, , , ,29.66, 
13963,20170120,2053,12,SCT250, ,10, , , ,51, ,10.6, ,49, ,9.7, ,48, ,8.9, ,90, ,0, ,0, , , ,29.39, , , , , ,29.67, ,AA, , , ,29.66, 
13963,20170120,2153,12,BKN250, ,10, , , ,52, ,11.1, ,50, ,10.2, ,49, ,9.4, ,90, ,0, ,0, , , ,29.4, , , , , ,29.68, ,AA, , , ,29.67, 
13963,20170120,2253,12,SCT250, ,10, , , ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,3, ,40, , , ,29.43, , , , , ,29.7, ,AA, , , ,29.7, 
13963,20170120,2353,12,SCT250, ,10, , , ,50, ,10, ,49, ,9.7, ,49, ,9.4, ,96, ,0, ,0, , , ,29.41, , , , , ,29.68, ,AA, , , ,29.68, 
13963,20170121,53,12,FEW100 SCT250, ,10, , , ,49, ,9.4, ,48, ,9.1, ,48, ,8.9, ,96, ,5, ,140, , , ,29.4, , , , , ,29.67, ,AA, , , ,29.67, 
13963,20170121,153,12,FEW100 SCT250, ,10, , , ,50, ,10, ,50, ,10, ,50, ,10, ,100, ,7, ,150, , , ,29.4, , , , , ,29.67, ,AA, , , ,29.67, 
13963,20170121,253,12,BKN250, ,10, , , ,49, ,9.4, ,49, ,9.4, ,49, ,9.4, ,100, ,7, ,170, , , ,29.38, , , , , ,29.65, ,AA, , , ,29.65, 
13963,20170121,353,12,FEW100 OVC250, ,10, , , ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, ,96, ,7, ,160, , , ,29.37, , , , , ,29.64, ,AA, , , ,29.64, 
13963,20170121,453,12,BKN250, ,10, , , ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, ,96, ,0, ,0, , , ,29.36, , , , , ,29.63, ,AA, , , ,29.63, 
13963,20170121,553,12,BKN250, ,10, , , ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, ,96, ,3, ,260, , , ,29.34, , , , , ,29.62, ,AA, , , ,29.61, 
13963,20170121,653,12,SCT250, ,10, , , ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,0, ,0, , , ,29.35, , , , , ,29.62, ,AA, , , ,29.62, 
13963,20170121,753,12,FEW250, ,10, ,MIFG, ,45, ,7.2, ,45, ,7.2, ,45, ,7.2, ,100, ,0, ,0, , , ,29.36, , , , , ,29.64, ,AA, , , ,29.63, 
13963,20170121,853,12,FEW250, ,10, , , ,55, ,12.8, ,54, ,12.4, ,54, ,12.2, ,96, ,0, ,0, , , ,29.37, , , , , ,29.65, ,AA, , , ,29.64, 
13963,20170121,953,12,SCT250, ,10, , , ,61, ,16.1, ,58, ,14.5, ,56, ,13.3, ,84, ,5, ,140, , , ,29.38, , , , , ,29.65, ,AA, , , ,29.65, 
13963,20170121,1053,12,SCT250, ,10, , , ,65, ,18.3, ,61, ,16, ,58, ,14.4, ,78, ,6, ,200, , , ,29.38, , , , , ,29.65, ,AA, , , ,29.65, 
13963,20170121,1153,12,FEW040 FEW160 BKN220, ,10, , , ,67, ,19.4, ,62, ,16.4, ,58, ,14.4, ,73, ,6, ,VR , , , ,29.34, , , , , ,29.62, ,AA, , , ,29.61, 
13963,20170121,1253,12,SCT020 SCT140 OVC220, ,10, , , ,67, ,19.4, ,62, ,16.7, ,59, ,15, ,76, ,8, ,190, , , ,29.31, , , , , ,29.58, ,AA, , , ,29.58, 
13963,20170121,1353,12,SCT020 SCT140 OVC220, ,10, , , ,68, ,20, ,63, ,16.9, ,59, ,15, ,73, ,6, ,VR , , , ,29.27, , , , , ,29.54, ,AA, , , ,29.54, 
13963,20170121,1453,12,FEW020 SCT160 OVC220, ,10, , , ,68, ,20, ,63, ,16.9, ,59, ,15, ,73, ,8, ,120, , , ,29.24, , , , , ,29.51, ,AA, , , ,29.51, 
13963,20170121,1553,12,FEW025 FEW160 OVC200, ,10, , , ,66, ,18.9, ,62, ,16.5, ,59, ,15, ,78, ,11, ,110, , , ,29.22, , , , , ,29.49, ,AA, , , ,29.49, 
13963,20170121,1653,12,BKN140 OVC200, ,10, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15, ,87, ,8, ,100, , , ,29.21, , , , , ,29.48, ,AA, , , ,29.48, 
13963,20170121,1753,12,BKN120 OVC200, ,10, , , ,61, ,16.1, ,59, ,15.1, ,58, ,14.4, ,90, ,6, ,140, , , ,29.23, , , , , ,29.5, ,AA, , , ,29.5, 
13963,20170121,1853,12,FEW040 BKN110 OVC200, ,10, , , ,59, ,15, ,58, ,14.6, ,58, ,14.4, ,97, ,6, ,10, , , ,29.22, , , , , ,29.49, ,AA, , , ,29.49, 
13963,20170121,1953,12,FEW043 BKN120 OVC200, ,10, , , ,61, ,16.1, ,59, ,15.1, ,58, ,14.4, ,90, ,7, ,40, , , ,29.2, , , , , ,29.47, ,AA, ,0.01, ,29.47, 
13963,20170121,2053,12,BKN035 OVC110, ,10, , , ,59, ,15, ,58, ,14.6, ,58, ,14.4, ,97, ,7, ,120, , , ,29.18, , , , , ,29.46, ,AA, ,  T, ,29.45, 
13963,20170121,2113,12,BKN037CB OVC110, ,10, ,TS, ,60, ,15.6, ,59, ,14.9, ,58, ,14.4, ,93, ,6, ,90, , , ,29.17, , , , , ,M, ,SP, , , ,29.44, 
13963,20170121,2153,12,FEW037CB BKN085 OVC110, ,10, ,#NAME?, ,59, ,15, ,58, ,14.6, ,58, ,14.4, ,97, ,6, ,150, , , ,29.18, , , , , ,29.45, ,AA, ,  T, ,29.45, 
13963,20170121,2226,12,FEW016 BKN025CB OVC090, ,10, ,TSRA, ,59, ,15, ,58, ,14.3, ,57, ,13.9, ,93, ,13, ,230, , , ,29.2, , , , , ,M, ,SP, , , ,29.47, 
13963,20170121,2253,12,FEW016 BKN025CB OVC090, ,7, ,TSRA, ,56, ,13.3, ,56, ,13.3, ,56, ,13.3, ,100, ,7, ,220, , , ,29.19, , , , , ,29.46, ,AA, ,0.08, ,29.46, 
13963,20170121,2311,12,SCT025CB OVC070, ,7, ,TSRA, ,56, ,13.3, ,56, ,13.3, ,56, ,13.3, ,100, ,10, ,130, , , ,29.17, , , , , ,M, ,SP, , , ,29.44, 
13963,20170121,2342,12,BKN070 OVC085, ,10, , , ,56, ,13.3, ,56, ,13.3, ,56, ,13.3, ,100, ,0, ,0, , , ,29.16, , , , , ,M, ,SP, , , ,29.43, 
13963,20170121,2353,12,BKN070 OVC085, ,10, , , ,55, ,12.8, ,55, ,12.7, ,55, ,12.8, ,100, ,0, ,0, , , ,29.17, , , , , ,29.44, ,AA, ,0.07, ,29.44, 
13963,20170122,53,12,BKN060, ,10, , , ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,3, ,270, , , ,29.17, , , , , ,29.44, ,AA, , , ,29.44, 
13963,20170122,153,12,FEW060, ,10, , , ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, ,0, ,0, , , ,29.17, , , , , ,29.44, ,AA, , , ,29.44, 
13963,20170122,253,12,FEW100, ,7, ,BCFG, ,49, ,9.4, ,49, ,9.4, ,49, ,9.4, ,100, ,5, ,120, , , ,29.14, , , , , ,29.41, ,AA, , , ,29.41, 
13963,20170122,353,12,BKN046, ,10, , , ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, ,3, ,140, , , ,29.15, , , , , ,29.42, ,AA, , , ,29.42, 
13963,20170122,453,12,SCT048, ,10, , , ,50, ,10, ,50, ,10, ,50, ,10, ,100, ,3, ,170, , , ,29.1, , , , , ,29.37, ,AA, , , ,29.37, 
13963,20170122,553,12,FEW050 SCT070 BKN090, ,10, , , ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, ,7, ,140, , , ,29.11, , , , , ,29.39, ,AA, , , ,29.38, 
13963,20170122,653,12,SCT050 OVC070, ,10, ,#NAME?, ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,11, ,130, , , ,29.1, , , , , ,29.37, ,AA, ,  T, ,29.37, 
13963,20170122,751,12,SCT008 BKN012 OVC065, ,6, ,#NAME?, ,54, ,12, ,54, ,12.2, ,54, ,12, ,100, ,0, ,0, , , ,29.1, , , , , ,M, ,SP, , , ,29.37, 
13963,20170122,753,12,SCT008 BKN012 OVC065, ,6, ,#NAME?, ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,3, ,270, , , ,29.1, , , , , ,29.38, ,AA, ,0.02, ,29.37, 
13963,20170122,813,12,SCT008 SCT015 OVC080, ,8, ,#NAME?, ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, ,3, ,250, , , ,29.11, , , , , ,M, ,SP, , , ,29.38, 
13963,20170122,853,12,SCT015 BKN042 OVC060, ,7, ,#NAME?, ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,5, ,210, , , ,29.11, , , , , ,29.39, ,AA, ,0.02, ,29.38, 
13963,20170122,953,12,SCT030 BKN060 OVC075, ,10, ,#NAME?, ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,0, ,0, , , ,29.12, , , , , ,29.39, ,AA, ,0.02, ,29.39, 
13963,20170122,1040,12,SCT007 BKN030 OVC070, ,8, ,#NAME?, ,55, ,12.8, ,55, ,12.7, ,55, ,12.8, ,100, ,3, ,90, , , ,29.12, , , , , ,M, ,SP, , , ,29.39, 
13963,20170122,1051,12,SCT007 BKN015 OVC075, ,6, ,#NAME?, ,55, ,13, ,55, ,12.7, ,55, ,13, ,100, ,3, ,360, , , ,29.12, , , , , ,M, ,SP, , , ,29.39, 
13963,20170122,1053,12,SCT007 BKN015 OVC075, ,6, ,#NAME?, ,55, ,12.8, ,55, ,12.7, ,55, ,12.8, ,100, ,3, ,360, , , ,29.12, , , , , ,29.39, ,AA, ,0.01, ,29.39, 
13963,20170122,1153,12,SCT009 BKN019 OVC060, ,7, ,#NAME?, ,55, ,12.8, ,55, ,12.7, ,55, ,12.8, ,100, ,6, ,320, , , ,29.1, , , , , ,29.37, ,AA, ,0.01, ,29.37, 
13963,20170122,1238,12,SCT018 BKN032 OVC055, ,8, , , ,53, ,11.7, ,52, ,11.3, ,52, ,11.1, ,96, ,15, ,320, , , ,29.08, , , , , ,M, ,SP, , , ,29.35, 
13963,20170122,1253,12,SCT016 BKN030 OVC046, ,8, ,#NAME?, ,53, ,11.7, ,52, ,11.3, ,52, ,11.1, ,96, ,11, ,320, , , ,29.08, , , , , ,29.36, ,AA, ,  T, ,29.35, 
13963,20170122,1320,12,FEW006 BKN016 OVC070, ,10, ,#NAME?, ,53, ,11.7, ,52, ,11.3, ,52, ,11.1, ,96, ,11, ,320, , , ,29.08, , , , , ,M, ,SP, , , ,29.35, 
13963,20170122,1333,12,FEW006 SCT016 OVC070, ,10, ,#NAME?, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, ,96, ,9, ,310, , , ,29.07, , , , , ,M, ,SP, , , ,29.34, 
13963,20170122,1353,12,FEW006 SCT016 OVC075, ,10, ,#NAME?, ,53, ,11.7, ,52, ,11, ,51, ,10.6, ,93, ,13, ,300, , , ,29.08, , , , , ,29.35, ,AA, ,  T, ,29.35, 
13963,20170122,1453,12,SCT012 BKN065 OVC080, ,10, , , ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, ,93, ,10, ,290, , , ,29.11, , , , , ,29.38, ,AA, ,  T, ,29.38, 
13963,20170122,1553,12,FEW012 BKN055 OVC070, ,10, ,#NAME?, ,53, ,11.7, ,52, ,11.3, ,52, ,11.1, ,96, ,10, ,300, , , ,29.14, , , , , ,29.41, ,AA, ,0.01, ,29.41, 
13963,20170122,1635,12,FEW012 BKN023 OVC038, ,10, ,#NAME?, ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, ,13, ,300, , , ,29.15, , , , , ,M, ,SP, , , ,29.42, 
13963,20170122,1653,12,SCT012 BKN023 OVC038, ,10, ,#NAME?, ,54, ,12.2, ,53, ,11.9, ,53, ,11.7, ,96, ,14, ,310, , , ,29.17, , , , , ,29.44, ,AA, ,0.01, ,29.44, 
13963,20170122,1753,12,OVC023, ,10, , , ,54, ,12.2, ,52, ,11, ,50, ,10, ,86, ,18, ,320, ,29, ,29.22, , , , , ,29.5, ,AA, , , ,29.49, 
13963,20170122,1853,12,BKN023 OVC039, ,10, , , ,53, ,11.7, ,51, ,10.5, ,49, ,9.4, ,86, ,18, ,330, ,29, ,29.28, , , , , ,29.56, ,AA, , , ,29.55, 
13963,20170122,1953,12,OVC026, ,10, , , ,52, ,11.1, ,49, ,9.6, ,47, ,8.3, ,83, ,17, ,320, ,26, ,29.33, , , , , ,29.61, ,AA, , , ,29.6, 
13963,20170122,2039,12,BKN030, ,10, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, ,80, ,28, ,320, ,36, ,29.35, , , , , ,M, ,SP, , , ,29.62, 
13963,20170122,2053,12,BKN032, ,10, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, ,80, ,16, ,320, ,26, ,29.36, , , , , ,29.63, ,AA, , , ,29.63, 
13963,20170122,2153,12,FEW028 SCT034 BKN043, ,10, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, ,80, ,21, ,300, ,26, ,29.4, , , , , ,29.67, ,AA, , , ,29.67, 
13963,20170122,2253,12,FEW026 BKN049 OVC055, ,10, , , ,51, ,10.6, ,48, ,9.1, ,46, ,7.8, ,83, ,21, ,320, ,29, ,29.41, , , , , ,29.69, ,AA, , , ,29.68, 
13963,20170122,2353,12,SCT060, ,10, , , ,49, ,9.4, ,47, ,8, ,44, ,6.7, ,83, ,20, ,320, ,26, ,29.43, , , , , ,29.71, ,AA, , , ,29.7, 
13963,20170123,53,12,BKN110, ,10, , , ,49, ,9.4, ,47, ,8, ,44, ,6.7, ,83, ,17, ,310, ,29, ,29.44, , , , , ,29.72, ,AA, , , ,29.72, 
13963,20170123,153,12,SCT110, ,10, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, ,83, ,18, ,310, ,25, ,29.47, , , , , ,29.75, ,AA, , , ,29.74, 
13963,20170123,253,12,BKN110, ,10, , , ,47, ,8.3, ,44, ,6.5, ,40, ,4.4, ,77, ,17, ,310, ,25, ,29.49, , , , , ,29.78, ,AA, , , ,29.77, 
13963,20170123,353,12,OVC110, ,10, , , ,45, ,7.2, ,42, ,5.4, ,38, ,3.3, ,77, ,20, ,320, , , ,29.51, , , , , ,29.79, ,AA, , , ,29.78, 
13963,20170123,453,12,BKN100, ,10, , , ,43, ,6.1, ,40, ,4.6, ,37, ,2.8, ,79, ,13, ,320, ,23, ,29.52, , , , , ,29.8, ,AA, , , ,29.8, 
13963,20170123,553,12,SCT110, ,10, , , ,40, ,4.4, ,38, ,3.2, ,35, ,1.7, ,82, ,15, ,320, , , ,29.54, , , , , ,29.83, ,AA, , , ,29.82, 
13963,20170123,653,12,SCT025, ,10, , , ,40, ,4.4, ,38, ,3.2, ,35, ,1.7, ,82, ,10, ,310, , , ,29.57, , , , , ,29.85, ,AA, , , ,29.85, 
13963,20170123,704,12,BKN022, ,10, , , ,40, ,4.4, ,38, ,3.2, ,35, ,1.7, ,82, ,9, ,310, , , ,29.57, , , , , ,M, ,SP, , , ,29.85, 
13963,20170123,753,12,OVC022, ,10, , , ,42, ,5.6, ,39, ,4.1, ,36, ,2.2, ,79, ,10, ,310, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.86, 
13963,20170123,853,12,BKN022, ,10, , , ,44, ,6.7, ,41, ,4.9, ,37, ,2.8, ,77, ,15, ,330, , , ,29.6, , , , , ,29.88, ,AA, , , ,29.88, 
13963,20170123,903,12,SCT024, ,10, , , ,44, ,6.7, ,41, ,4.9, ,37, ,2.8, ,77, ,16, ,320, ,23, ,29.6, , , , , ,M, ,SP, , , ,29.88, 
13963,20170123,951,12,BKN025, ,10, , , ,46, ,8, ,42, ,5.5, ,37, ,3, ,71, ,13, ,320, ,22, ,29.65, , , , , ,M, ,SP, , , ,29.92, 
13963,20170123,953,12,BKN025, ,10, , , ,46, ,7.8, ,42, ,5.5, ,37, ,2.8, ,71, ,16, ,310, , , ,29.65, , , , , ,29.93, ,AA, , , ,29.92, 
13963,20170123,1028,12,SCT025, ,10, , , ,48, ,8.9, ,43, ,6.3, ,38, ,3.3, ,68, ,11, ,320, , , ,29.63, , , , , ,M, ,SP, , , ,29.91, 
13963,20170123,1053,12,FEW025, ,10, , , ,50, ,10, ,44, ,6.9, ,38, ,3.3, ,64, ,14, ,340, , , ,29.6, , , , , ,29.89, ,AA, , , ,29.88, 
13963,20170123,1153,12,FEW030, ,10, , , ,52, ,11.1, ,45, ,7.2, ,37, ,2.8, ,57, ,9, ,310, , , ,29.6, , , , , ,29.89, ,AA, , , ,29.88, 
13963,20170123,1253,12,FEW035, ,10, , , ,54, ,12.2, ,46, ,8, ,38, ,3.3, ,55, ,9, ,310, , , ,29.57, , , , , ,29.86, ,AA, , , ,29.85, 
13963,20170123,1353,12,FEW035, ,10, , , ,55, ,12.8, ,47, ,8.5, ,39, ,3.9, ,55, ,13, ,270, , , ,29.57, , , , , ,29.85, ,AA, , , ,29.85, 
13963,20170123,1453,12,CLR, ,10, , , ,56, ,13.3, ,47, ,8.5, ,38, ,3.3, ,51, ,0, ,0, , , ,29.57, , , , , ,29.85, ,AA, , , ,29.85, 
13963,20170123,1553,12,CLR, ,10, , , ,56, ,13.3, ,47, ,8.1, ,36, ,2.2, ,47, ,6, ,300, , , ,29.57, , , , , ,29.85, ,AA, , , ,29.85, 
13963,20170123,1653,12,CLR, ,10, , , ,55, ,12.8, ,46, ,7.8, ,36, ,2.2, ,49, ,7, ,290, , , ,29.57, , , , , ,29.85, ,AA, , , ,29.85, 
13963,20170123,1753,12,CLR, ,10, , , ,52, ,11.1, ,45, ,7, ,36, ,2.2, ,55, ,3, ,280, , , ,29.57, , , , , ,29.86, ,AA, , , ,29.85, 
13963,20170123,1853,12,CLR, ,10, , , ,48, ,8.9, ,43, ,6.3, ,38, ,3.3, ,68, ,0, ,0, , , ,29.59, , , , , ,29.88, ,AA, , , ,29.87, 
13963,20170123,1953,12,CLR, ,10, , , ,44, ,6.7, ,42, ,5.4, ,39, ,3.9, ,83, ,0, ,0, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.86, 
13963,20170123,2053,12,CLR, ,10, , , ,42, ,5.6, ,40, ,4.3, ,37, ,2.8, ,83, ,3, ,190, , , ,29.59, , , , , ,29.88, ,AA, , , ,29.87, 
13963,20170123,2153,12,CLR, ,10, , , ,42, ,5.6, ,40, ,4.5, ,38, ,3.3, ,86, ,0, ,0, , , ,29.59, , , , , ,29.88, ,AA, , , ,29.87, 
13963,20170123,2253,12,CLR, ,10, , , ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, ,93, ,0, ,0, , , ,29.59, , , , , ,29.88, ,AA, , , ,29.87, 
13963,20170123,2353,12,CLR, ,10, , , ,40, ,4.4, ,39, ,3.9, ,38, ,3.3, ,93, ,5, ,230, , , ,29.6, , , , , ,29.88, ,AA, , , ,29.88, 
13963,20170124,53,12,CLR, ,10, , , ,37, ,2.8, ,37, ,2.7, ,37, ,2.8, ,100, ,0, ,0, , , ,29.6, , , , , ,29.89, ,AA, , , ,29.88, 
13963,20170124,153,12,CLR, ,10, , , ,37, ,2.8, ,37, ,2.7, ,37, ,2.8, ,100, ,0, ,0, , , ,29.6, , , , , ,29.88, ,AA, , , ,29.88, 
13963,20170124,253,12,CLR, ,10, , , ,36, ,2.2, ,36, ,2.2, ,36, ,2.2, ,100, ,0, ,0, , , ,29.62, , , , , ,29.9, ,AA, , , ,29.89, 
13963,20170124,343,12,FEW001, ,6, ,BR, ,35, ,1.7, ,35, ,1.6, ,35, ,1.7, ,100, ,3, ,120, , , ,29.59, , , , , ,M, ,SP, , , ,29.87, 
13963,20170124,353,12,FEW001, ,6, ,BR, ,34, ,1.1, ,34, ,1.1, ,34, ,1.1, ,100, ,5, ,120, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.86, 
13963,20170124,453,12,FEW001, ,7, , , ,37, ,2.8, ,37, ,2.7, ,37, ,2.8, ,100, ,0, ,0, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.86, 
13963,20170124,511,12,SCT001, ,4, ,BR, ,34, ,1.1, ,34, ,1.1, ,34, ,1.1, ,100, ,0, ,0, , , ,29.59, , , , , ,M, ,SP, , , ,29.86, 
13963,20170124,515,12,CLR, ,0.25, , , ,34, ,1.1, ,M, ,M, ,34, ,1.1, ,M, ,0, ,0, , , ,M, , , , , ,M, ,SP, , , ,29.86, 
13963,20170124,526,12,CLR, ,0.75, , , ,35, ,1.7, ,M, ,M, ,35, ,1.7, ,M, ,0, ,0, , , ,M, , , , , ,M, ,SP, , , ,29.86, 
13963,20170124,529,12,FEW001, ,2, ,BR, ,35, ,1.7, ,35, ,1.6, ,35, ,1.7, ,100, ,0, ,0, , , ,29.59, , , , , ,M, ,SP, , , ,29.86, 
13963,20170124,540,12,FEW001, ,3,s,BR,s,35, ,1.7, ,35, ,1.6, ,35, ,1.7, ,100, ,3, ,350, , , ,29.59, , , , , ,M, ,SP, , , ,29.86, 
13963,20170124,553,12,FEW001, ,4, ,BR, ,36, ,2.2, ,36, ,2.2, ,36, ,2.2, ,100, ,0, ,0, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.86, 
13963,20170124,653,12,FEW250, ,7, ,MIFG, ,34, ,1.1, ,34, ,1.1, ,34, ,1.1, ,100, ,0, ,0, , , ,29.59, , , , , ,29.88, ,AA, , , ,29.87, 
13963,20170124,753,12,FEW100 SCT250, ,7, , , ,38, ,3.3, ,38, ,3.3, ,38, ,3.3, ,100, ,0, ,0, , , ,29.59, , , , , ,29.88, ,AA, , , ,29.87, 
13963,20170124,853,12,FEW100 SCT250, ,10, , , ,43, ,6.1, ,43, ,6.1, ,43, ,6.1, ,100, ,6, ,140, , , ,29.6, , , , , ,29.89, ,AA, , , ,29.88, 
13963,20170124,953,12,FEW100 SCT250, ,10, , , ,50, ,10, ,47, ,8.3, ,44, ,6.7, ,80, ,7, ,180, , , ,29.62, , , , , ,29.91, ,AA, , , ,29.9, 
13963,20170124,1053,12,FEW120 SCT250, ,10, , , ,56, ,13.3, ,50, ,9.7, ,43, ,6.1, ,62, ,11, ,140, , , ,29.62, , , , , ,29.89, ,AA, , , ,29.89, 
13963,20170124,1153,12,FEW120 FEW250, ,10, , , ,59, ,15, ,51, ,10.7, ,44, ,6.7, ,58, ,14, ,120, , , ,29.57, , , , , ,29.84, ,AA, , , ,29.84, 
13963,20170124,1253,12,SCT250, ,10, , , ,62, ,16.7, ,53, ,11.4, ,44, ,6.7, ,52, ,10, ,140, , , ,29.51, , , , , ,29.78, ,AA, , , ,29.78, 
13963,20170124,1353,12,SCT250, ,10, , , ,65, ,18.3, ,55, ,12.6, ,46, ,7.8, ,50, ,11, ,130, , , ,29.47, , , , , ,29.75, ,AA, , , ,29.74, 
13963,20170124,1453,12,FEW250, ,10, , , ,65, ,18.3, ,55, ,12.9, ,47, ,8.3, ,52, ,16, ,120, , , ,29.43, , , , , ,29.71, ,AA, , , ,29.7, 
13963,20170124,1553,12,FEW250, ,10, , , ,64, ,17.8, ,55, ,12.9, ,48, ,8.9, ,56, ,14, ,130, , , ,29.41, , , , , ,29.7, ,AA, , , ,29.69, 
13963,20170124,1853,12,SCT250, ,10, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, ,77, ,6, ,110, , , ,29.44, , , , , ,29.72, ,AA, , , ,29.71, 
13963,20170124,1953,12,SCT250, ,10, , , ,50, ,10, ,48, ,8.6, ,45, ,7.2, ,83, ,6, ,90, , , ,29.44, , , , , ,29.72, ,AA, , , ,29.71, 
13963,20170124,2053,12,SCT250, ,10, , , ,51, ,10.6, ,48, ,8.8, ,45, ,7.2, ,80, ,9, ,160, , , ,29.43, , , , , ,29.7, ,AA, , , ,29.7, 
13963,20170124,2153,12,BKN250, ,10, , , ,54, ,12.2, ,49, ,9.6, ,45, ,7.2, ,72, ,8, ,160, , , ,29.41, , , , , ,29.7, ,AA, , , ,29.69, 
13963,20170124,2253,12,BKN250, ,10, , , ,56, ,13.3, ,51, ,10.4, ,46, ,7.8, ,69, ,11, ,180, , , ,29.43, , , , , ,29.71, ,AA, , , ,29.7, 
13963,20170124,2353,12,BKN250, ,10, , , ,56, ,13.3, ,52, ,11, ,48, ,8.9, ,75, ,8, ,190, , , ,29.44, , , , , ,29.71, ,AA, , , ,29.71, 
13963,20170125,45,12,BKN025 OVC250, ,10, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, ,78, ,11, ,200, , , ,29.41, , , , , ,M, ,SP, , , ,29.69, 
13963,20170125,53,12,BKN025 OVC250, ,10, , , ,59, ,15, ,55, ,12.5, ,51, ,10.6, ,75, ,13, ,200, , , ,29.41, , , , , ,29.69, ,AA, , , ,29.69, 
